album,popularity,artist,name,duration_ms,explicit,release_date,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
The Walls Are Way Too Thin,37,Holly Humberstone,The Walls Are Way Too Thin,221933,False,2021-11-12,0.76,0.633,-5.414,0.0927,0.494,1.39e-06,0.0923,0.618,122.83
The Walls Are Way Too Thin,35,Holly Humberstone,Please Don't Leave Just Yet,229746,False,2021-11-12,0.771,0.378,-8.744,0.0517,0.592,0.00172,0.104,0.616,128.091
The Walls Are Way Too Thin,40,Holly Humberstone,Thursday,247013,False,2021-11-12,0.671,0.399,-7.129,0.0559,0.803,0.00047,0.117,0.343,86.062
The Walls Are Way Too Thin,34,Holly Humberstone,Scarlett,196226,False,2021-11-12,0.617,0.652,-7.642,0.068,0.169,8.2e-06,0.0863,0.474,143.114
The Walls Are Way Too Thin,38,Holly Humberstone,Friendly Fire,222800,False,2021-11-12,0.469,0.601,-9.641,0.0761,0.802,0.00156,0.101,0.599,159.905
Voyage,69,ABBA,I Still Have Faith In You,309160,False,2021-11-05,0.445,0.337,-8.485,0.0281,0.412,6.34e-06,0.126,0.381,75.041
Voyage,71,ABBA,When You Danced With Me,170333,False,2021-11-05,0.477,0.687,-6.469,0.0295,0.385,0.00394,0.403,0.724,88.001
Voyage,76,ABBA,Little Things,188320,False,2021-11-05,0.647,0.165,-16.328,0.0315,0.894,0.00187,0.116,0.59,75.978
Voyage,71,ABBA,Don't Shut Me Down,236293,False,2021-11-05,0.727,0.575,-8.247,0.0286,0.105,0.0,0.113,0.55,99.991
Voyage,69,ABBA,Just A Notion,211933,False,2021-11-05,0.584,0.795,-5.705,0.0287,0.259,0.000361,0.302,0.83,131.997
Voyage,69,ABBA,I Can Be That Woman,241893,False,2021-11-05,0.588,0.358,-11.302,0.0337,0.837,0.0,0.106,0.366,133.932
Voyage,69,ABBA,Keep An Eye On Dan,245053,False,2021-11-05,0.67,0.591,-8.385,0.0266,0.728,0.000484,0.134,0.407,115.977
Voyage,67,ABBA,Bumblebee,237466,False,2021-11-05,0.455,0.271,-11.129,0.0295,0.722,0.000138,0.31,0.227,135.016
Voyage,66,ABBA,No Doubt About It,176573,False,2021-11-05,0.615,0.707,-5.909,0.0288,0.2,0.0,0.0729,0.795,149.981
Voyage,66,ABBA,Ode To Freedom,212160,False,2021-11-05,0.354,0.245,-13.671,0.0288,0.879,0.734,0.107,0.213,75.041
Still Over It,75,Summer Walker,Bitter - Narration By Cardi B,281112,True,2021-11-05,0.638,0.375,-11.508,0.345,0.756,0.0,0.153,0.328,93.471
Still Over It,75,Summer Walker,Ex For A Reason (with JT from City Girls),225502,True,2021-11-05,0.726,0.728,-5.775,0.0408,0.239,0.0,0.177,0.566,115.047
Still Over It,86,Summer Walker,No Love (with SZA),231497,True,2021-11-05,0.707,0.618,-5.825,0.19,0.17,0.0,0.293,0.517,133.876
Still Over It,75,Summer Walker,Throw It Away,151714,True,2021-11-05,0.645,0.658,-8.517,0.0653,0.266,1.82e-05,0.128,0.53,139.968
Still Over It,74,Summer Walker,Reciprocate,182037,True,2021-11-05,0.676,0.417,-7.551,0.113,0.0479,0.0,0.109,0.487,147.895
Still Over It,72,Summer Walker,You Don’t Know Me,200472,True,2021-11-05,0.501,0.264,-9.409,0.0414,0.71,0.0,0.102,0.495,75.28
Still Over It,71,Summer Walker,Circus,132972,True,2021-11-05,0.506,0.601,-8.647,0.0975,0.638,0.0,0.129,0.648,74.111
Still Over It,78,Summer Walker,Insane,189905,True,2021-11-05,0.39,0.607,-8.056,0.303,0.632,0.000162,0.138,0.347,161.625
Still Over It,74,Summer Walker,Constant Bullshit,197094,True,2021-11-05,0.438,0.54,-9.456,0.0519,0.223,0.0,0.141,0.389,118.581
Still Over It,72,Summer Walker,Switch A Nigga Out,177542,True,2021-11-05,0.573,0.289,-9.532,0.0953,0.199,1.05e-05,0.101,0.0393,99.96
Still Over It,75,Summer Walker,Unloyal (with Ari Lennox),207294,True,2021-11-05,0.805,0.51,-6.179,0.0569,0.0357,0.000469,0.108,0.36,127.983
Still Over It,71,Summer Walker,Closure,131716,True,2021-11-05,0.809,0.586,-8.315,0.0753,0.201,3.83e-06,0.159,0.561,134.973
Still Over It,73,Summer Walker,Toxic (with Lil Durk),266283,True,2021-11-05,0.742,0.52,-7.015,0.0772,0.254,0.0,0.111,0.135,123.897
Still Over It,71,Summer Walker,Dat Right There (with Pharrell Williams & The Neptunes),190000,True,2021-11-05,0.861,0.634,-6.634,0.0393,0.532,0.000951,0.0779,0.868,106.996
Still Over It,69,Summer Walker,Screwin (with Omarion),333582,True,2021-11-05,0.491,0.412,-9.378,0.122,0.802,0.0,0.137,0.487,105.076
Still Over It,70,Summer Walker,Broken Promises,183331,True,2021-11-05,0.667,0.409,-7.745,0.0638,0.611,0.0,0.105,0.29,110.121
Still Over It,71,Summer Walker,Session 33,127085,True,2021-11-05,0.618,0.137,-12.774,0.0609,0.871,0.0,0.152,0.377,83.188
Still Over It,65,Summer Walker,4th Baby Mama - Prelude,75109,True,2021-11-05,0.453,0.457,-10.676,0.348,0.381,0.0,0.107,0.397,77.934
Still Over It,74,Summer Walker,4th Baby Mama,225000,True,2021-11-05,0.874,0.348,-9.643,0.0767,0.339,8.6e-06,0.116,0.151,111.98
Still Over It,65,Summer Walker,Ciara's Prayer,114075,False,2021-11-05,0.52,0.339,-13.811,0.213,0.761,0.0,0.324,0.757,95.246
Return of the Immigrant,37,Cashh,Starving,215179,True,2021-11-05,0.523,0.558,-10.248,0.368,0.523,0.0,0.124,0.346,134.381
Return of the Immigrant,40,Cashh,Wash Clothes,191596,True,2021-11-05,0.649,0.728,-6.871,0.36,0.031,0.0,0.574,0.447,95.266
Return of the Immigrant,40,Cashh,Trench Baby,269306,True,2021-11-05,0.579,0.808,-8.677,0.308,0.213,0.0,0.349,0.643,89.982
Return of the Immigrant,0,Cashh,Deportee Skit,6500,True,2021-11-05,,,,,,,,,
Return of the Immigrant,36,Cashh,Double Tap / Mexican Wave,188444,True,2021-11-05,0.865,0.649,-6.049,0.337,0.229,1.94e-06,0.2,0.416,135.059
Return of the Immigrant,1,Cashh,Terrible Operation Skit,23398,False,2021-11-05,0.549,0.584,-13.476,0.662,0.676,0.0,0.642,0.522,95.616
Return of the Immigrant,36,Cashh,Pounds and Dollars,210730,True,2021-11-05,0.696,0.841,-4.002,0.273,0.135,0.0,0.081,0.676,140.093
Return of the Immigrant,36,Cashh,10 on It (Remix),163567,True,2021-11-05,0.701,0.675,-7.011,0.314,0.356,0.0,0.249,0.68,144.141
Return of the Immigrant,0,Cashh,Look out Your Window Skit,21096,False,2021-11-05,0.49,0.0663,-30.056,0.0679,0.69,0.626,0.109,0.309,88.505
Return of the Immigrant,38,Cashh,Return of the Man,200757,True,2021-11-05,0.73,0.67,-4.283,0.125,0.214,0.00262,0.131,0.613,100.018
Return of the Immigrant,41,Cashh,Wag1,203428,True,2021-11-05,0.547,0.737,-4.047,0.244,0.273,0.0,0.289,0.686,105.106
Return of the Immigrant,1,Cashh,Mi G Dem Skit,24362,False,2021-11-05,0.368,0.0375,-31.712,0.169,0.833,0.0,0.197,0.696,126.926
Return of the Immigrant,34,Cashh,Mi G Dem,176624,True,2021-11-05,0.554,0.731,-7.586,0.219,0.0177,1.05e-06,0.329,0.429,190.274
Return of the Immigrant,33,Cashh,Special,215039,False,2021-11-05,0.509,0.584,-9.117,0.0999,0.401,2.51e-05,0.499,0.563,94.261
Return of the Immigrant,35,Cashh,Trouble,216000,True,2021-11-05,0.633,0.688,-7.172,0.194,0.338,0.00118,0.118,0.363,98.556
Return of the Immigrant,0,Cashh,Mood Skit,9855,False,2021-11-05,,,,,,,,,
Return of the Immigrant,42,Cashh,Mood,116043,True,2021-11-05,0.452,0.564,-9.264,0.125,0.649,0.0,0.151,0.714,90.687
Return of the Immigrant,33,Cashh,Mazzaleen,234638,True,2021-11-05,0.51,0.687,-5.76,0.371,0.4,0.0,0.542,0.302,89.906
Return of the Immigrant,33,Cashh,Miggle of the Night,191447,True,2021-11-05,0.621,0.577,-9.128,0.326,0.1,0.0,0.219,0.461,85.102
Return of the Immigrant,33,Cashh,Outside Again,198264,True,2021-11-05,0.471,0.457,-13.42,0.414,0.23,2.19e-06,0.084,0.199,82.459
Return of the Immigrant,26,Cashh,Life of a Immigrant Skit,60000,False,2021-11-05,0.663,0.0588,-22.455,0.883,0.647,0.0,0.449,0.514,109.756
Return of the Immigrant,47,Cashh,Life of a Immigrant,221500,True,2021-11-05,0.639,0.35,-12.063,0.184,0.547,4.54e-06,0.215,0.356,90.679
Return of the Immigrant,26,Cashh,Mummy's Diamond Prayer,56000,False,2021-11-05,0.391,0.989,-9.396,0.887,0.895,0.0,0.945,0.146,145.643
Day/Night,58,Parcels,LIGHT,373814,False,2021-11-05,0.504,0.449,-12.575,0.0452,0.696,0.73,0.107,0.149,102.874
Day/Night,57,Parcels,Free,327866,False,2021-11-05,0.699,0.638,-9.81,0.0381,0.511,0.0255,0.0742,0.965,87.987
Day/Night,58,Parcels,Comingback,311240,False,2021-11-05,0.526,0.719,-8.689,0.0367,0.769,0.0113,0.0906,0.223,141.909
Day/Night,58,Parcels,Theworstthing,183906,False,2021-11-05,0.757,0.345,-10.554,0.0365,0.411,0.03,0.0955,0.624,81.025
Day/Night,54,Parcels,Inthecity (Interlude),117426,False,2021-11-05,0.125,0.407,-17.546,0.0721,0.82,0.979,0.11,0.0346,65.252
Day/Night,56,Parcels,NowIcaresomemore,179533,False,2021-11-05,0.777,0.303,-12.357,0.0365,0.959,0.194,0.0937,0.873,155.958
Day/Night,60,Parcels,Somethinggreater,321466,False,2021-11-05,0.687,0.636,-10.198,0.038,0.324,0.00143,0.0862,0.859,109.786
Day/Night,55,Parcels,Daywalk,219626,False,2021-11-05,0.443,0.41,-11.327,0.0472,0.651,0.914,0.29,0.817,173.52
Day/Night,54,Parcels,Outside,433350,False,2021-11-05,0.352,0.166,-11.957,0.0312,0.813,0.0056,0.112,0.114,105.264
Day/Night,53,Parcels,SHADOW,181560,False,2021-11-05,0.0721,0.212,-12.492,0.034,0.16,0.796,0.108,0.0351,178.482
Day/Night,53,Parcels,Neverloved,251240,False,2021-11-05,0.467,0.575,-9.453,0.0336,0.237,0.147,0.103,0.668,145.882
Day/Night,64,Parcels,Famous,289653,False,2021-11-05,0.659,0.819,-7.596,0.0391,0.0476,0.0289,0.0819,0.878,124.75
Day/Night,51,Parcels,Icallthishome,69013,False,2021-11-05,0.328,0.0598,-12.775,0.034,0.862,3.77e-06,0.118,0.317,65.3
Day/Night,54,Parcels,LordHenry,332213,False,2021-11-05,0.393,0.719,-9.58,0.068,0.0169,0.405,0.382,0.522,91.185
Day/Night,51,Parcels,Thefear,206693,False,2021-11-05,0.467,0.431,-10.847,0.0548,0.714,0.0743,0.0799,0.0732,137.18
Day/Night,50,Parcels,Nightwalk,407213,False,2021-11-05,0.291,0.279,-13.471,0.0342,0.764,0.307,0.0713,0.0522,144.631
Day/Night,50,Parcels,Reflex,284066,False,2021-11-05,0.536,0.111,-11.732,0.0352,0.897,7.55e-06,0.173,0.143,117.966
Day/Night,50,Parcels,Once,279706,False,2021-11-05,0.317,0.298,-10.439,0.0315,0.653,0.000125,0.12,0.12,84.721
Day/Night,48,Parcels,Inside,182604,False,2021-11-05,0.74,0.276,-13.304,0.0362,0.494,0.852,0.108,0.348,111.029
Day/Night,52,Parcels,Free - Single Version,219335,False,2021-11-05,0.692,0.708,-7.2,0.037,0.478,0.00051,0.0706,0.964,87.985
Day/Night,50,Parcels,Comingback - Single Version,216027,False,2021-11-05,0.574,0.881,-7.39,0.0423,0.635,0.000257,0.27,0.53,142.012
Day/Night,52,Parcels,Somethinggreater - Single Version,209099,False,2021-11-05,0.693,0.572,-10.491,0.041,0.308,0.000405,0.0736,0.867,109.816
Day/Night,50,Parcels,Famous - Single Version,203886,False,2021-11-05,0.675,0.886,-6.453,0.0342,0.0576,0.000847,0.0881,0.961,124.609
It'll All Make Sense In The End,62,James Arthur,Running Away,248231,True,2021-11-05,0.513,0.737,-5.023,0.0393,0.0792,7.82e-05,0.108,0.115,138.032
It'll All Make Sense In The End,60,James Arthur,Wolves,200513,False,2021-11-05,0.698,0.604,-6.839,0.0423,0.0268,0.0,0.091,0.57,131.969
It'll All Make Sense In The End,64,James Arthur,Medicine,208981,False,2021-11-05,0.496,0.732,-4.529,0.0388,0.236,0.0,0.0905,0.325,143.981
It'll All Make Sense In The End,67,James Arthur,September,220811,False,2021-11-05,0.643,0.547,-6.06,0.0396,0.13,0.0,0.0927,0.416,102.989
It'll All Make Sense In The End,60,James Arthur,Always,167783,False,2021-11-05,0.594,0.719,-6.83,0.0289,0.0102,1.29e-06,0.143,0.514,121.995
It'll All Make Sense In The End,65,James Arthur,Emily,201657,False,2021-11-05,0.581,0.519,-6.649,0.0946,0.0137,6.86e-05,0.0808,0.267,83.998
It'll All Make Sense In The End,59,James Arthur,Last Of The Whiskey,210819,False,2021-11-05,0.515,0.525,-6.705,0.0403,0.818,0.000227,0.104,0.218,120.142
It'll All Make Sense In The End,59,James Arthur,Never Let You Go,224489,False,2021-11-05,0.503,0.86,-3.27,0.0654,0.0168,0.0,0.143,0.38,143.985
It'll All Make Sense In The End,56,James Arthur,4000 Miles,188575,True,2021-11-05,0.644,0.559,-6.014,0.0315,0.193,0.0,0.107,0.419,129.988
It'll All Make Sense In The End,71,James Arthur,Deja Vu,183723,True,2021-11-05,0.373,0.722,-5.654,0.217,0.142,0.0,0.307,0.574,93.491
It'll All Make Sense In The End,58,James Arthur,Ride,228725,True,2021-11-05,0.584,0.631,-5.957,0.0629,0.105,0.00068,0.182,0.438,155.774
It'll All Make Sense In The End,60,James Arthur,Avalanche,227852,False,2021-11-05,0.532,0.478,-6.023,0.0266,0.571,0.0,0.21,0.355,151.911
It'll All Make Sense In The End,60,James Arthur,SOS,221086,False,2021-11-05,0.48,0.719,-4.147,0.0303,0.00283,0.0,0.102,0.168,155.941
It'll All Make Sense In The End,59,James Arthur,Take It Or Leave It,187642,False,2021-11-05,0.352,0.385,-9.175,0.0326,0.58,0.0,0.208,0.31,119.798
Thank You,51,Diana Ross,Thank You,225357,False,2021-11-05,0.711,0.817,-2.457,0.0265,0.217,0.0,0.0592,0.773,99.021
Thank You,46,Diana Ross,If The World Just Danced,224270,False,2021-11-05,0.757,0.856,-2.138,0.195,0.249,0.0,0.0513,0.761,124.975
Thank You,41,Diana Ross,All Is Well,272497,False,2021-11-05,0.527,0.711,-3.449,0.033,0.421,0.0,0.078,0.39,150.159
Thank You,39,Diana Ross,In Your Heart,256700,False,2021-11-05,0.455,0.9,-4.548,0.48,0.329,1.87e-06,0.111,0.59,164.084
Thank You,39,Diana Ross,Just In Case,189567,False,2021-11-05,0.324,0.362,-7.011,0.0309,0.808,4.07e-05,0.313,0.331,93.008
Thank You,38,Diana Ross,The Answer's Always Love,273260,False,2021-11-05,0.356,0.397,-4.882,0.0271,0.859,0.0,0.178,0.256,100.656
Thank You,37,Diana Ross,Let's Do It,220401,False,2021-11-05,0.736,0.735,-1.882,0.132,0.304,0.0,0.108,0.705,119.935
Thank You,44,Diana Ross,I Still Believe,218459,False,2021-11-05,0.645,0.912,-3.036,0.0905,0.0546,0.0,0.0919,0.546,114.926
Thank You,37,Diana Ross,Count On Me,209406,False,2021-11-05,0.424,0.26,-6.79,0.0292,0.713,0.0,0.125,0.295,119.346
Thank You,37,Diana Ross,Tomorrow,203886,False,2021-11-05,0.704,0.934,-1.26,0.174,0.194,0.0,0.221,0.687,131.914
Thank You,36,Diana Ross,Beautiful Love,240736,False,2021-11-05,0.36,0.706,-3.523,0.0289,0.197,0.0,0.169,0.187,129.708
Thank You,35,Diana Ross,Time To Call,211400,False,2021-11-05,0.473,0.288,-4.702,0.0324,0.73,0.0,0.112,0.408,117.604
Thank You,36,Diana Ross,Come Together,223518,False,2021-11-05,0.521,0.804,-3.7,0.0404,0.143,0.0,0.127,0.419,83.489
Absolutely,57,Dijon,Big Mike's,275638,False,2021-11-05,0.278,0.423,-9.707,0.0786,0.907,0.0119,0.107,0.326,86.415
Absolutely,55,Dijon,Scratching,104264,False,2021-11-05,0.509,0.474,-5.38,0.0471,0.867,0.0,0.272,0.507,120.936
Absolutely,61,Dijon,Many Times,126905,False,2021-11-05,0.753,0.868,-2.318,0.097,0.173,0.0,0.268,0.709,130.081
Absolutely,55,Dijon,Annie,118924,False,2021-11-05,0.654,0.571,-5.652,0.0591,0.0714,9.55e-06,0.458,0.564,121.046
Absolutely,54,Dijon,Noah's Highlight Reel,226943,False,2021-11-05,0.374,0.327,-11.607,0.0725,0.967,0.0223,0.457,0.169,93.579
Absolutely,71,Dijon,The Dress,184767,False,2021-11-05,0.747,0.531,-5.99,0.0477,0.266,1.8e-06,0.192,0.785,88.009
Absolutely,54,Dijon,God In Wilson,135349,False,2021-11-05,0.481,0.529,-10.046,0.0503,0.55,0.0378,0.138,0.314,128.453
Absolutely,53,Dijon,Did You See It?,74611,False,2021-11-05,0.521,0.336,-11.244,0.0769,0.962,1.79e-05,0.105,0.37,45.481
Absolutely,62,Dijon,Talk Down,151565,False,2021-11-05,0.752,0.823,-6.267,0.139,0.182,0.0,0.213,0.709,112.888
Absolutely,56,Dijon,Rodeo Clown,203495,False,2021-11-05,0.46,0.291,-8.4,0.0566,0.884,0.0,0.256,0.467,75.643
Absolutely,52,Dijon,End of Record,223612,False,2021-11-05,0.374,0.238,-11.336,0.0598,0.747,2.45e-06,0.236,0.135,95.003
Absolutely,50,Dijon,Credits!,72383,False,2021-11-05,0.757,0.732,-4.302,0.0364,0.559,0.229,0.0783,0.96,129.023
TWOPOINTFIVE,66,Aminé,YiPiYaY,105211,True,2021-11-05,0.859,0.592,-4.505,0.14,0.095,0.0,0.0841,0.463,147.036
TWOPOINTFIVE,66,Aminé,Colors,166569,True,2021-11-05,0.689,0.67,-7.896,0.0744,0.0441,0.000184,0.0552,0.74,79.991
TWOPOINTFIVE,71,Aminé,NEO,123983,True,2021-11-05,0.981,0.338,-6.091,0.0676,0.25,0.0,0.0845,0.606,116.985
TWOPOINTFIVE,63,Aminé,OKWME,137968,True,2021-11-05,0.736,0.621,-6.732,0.327,0.277,0.000249,0.568,0.681,96.517
TWOPOINTFIVE,66,Aminé,Dididumduhduh,146094,True,2021-11-05,0.939,0.386,-7.526,0.154,0.366,2.84e-05,0.108,0.414,120.001
TWOPOINTFIVE,64,Aminé,Twisted!,118116,True,2021-11-05,0.872,0.466,-8.314,0.221,0.148,0.000369,0.254,0.666,84.034
TWOPOINTFIVE,72,Aminé,Charmander,131883,True,2021-11-05,0.708,0.552,-7.101,0.0714,0.542,0.00377,0.175,0.596,87.195
TWOPOINTFIVE,65,Aminé,Mad Funny Freestyle,101744,True,2021-11-05,0.833,0.61,-7.556,0.302,0.0472,9.55e-06,0.319,0.793,147.945
TWOPOINTFIVE,63,Aminé,Van Gogh,139846,True,2021-11-05,0.811,0.518,-7.127,0.0314,0.607,0.0178,0.159,0.717,96.527
TWOPOINTFIVE,62,Aminé,Between The Lines,166521,True,2021-11-05,0.779,0.84,-5.817,0.06,0.0687,2.73e-06,0.106,0.498,104.995
TWOPOINTFIVE,62,Aminé,Sh!t2Luz,116643,True,2021-11-05,0.779,0.68,-4.826,0.0764,0.25,0.0843,0.37,0.848,127.974
TWOPOINTFIVE,62,Aminé,meant2b,135873,True,2021-11-05,0.677,0.346,-7.333,0.0383,0.112,0.00718,0.173,0.55,150.01
=,79,Ed Sheeran,Tides,195760,False,2021-10-29,0.631,0.825,-3.971,0.0433,0.0167,0.0,0.122,0.427,129.942
=,96,Ed Sheeran,Shivers,207853,False,2021-10-29,0.788,0.859,-2.724,0.0856,0.281,0.0,0.0424,0.822,141.02
=,81,Ed Sheeran,First Times,185853,False,2021-10-29,0.587,0.267,-9.206,0.0349,0.84,0.0,0.121,0.352,98.845
=,96,Ed Sheeran,Bad Habits,230746,False,2021-10-29,0.807,0.893,-3.745,0.0347,0.0451,2.79e-05,0.366,0.537,126.011
=,90,Ed Sheeran,Overpass Graffiti,236906,False,2021-10-29,0.52,0.849,-3.794,0.186,0.00253,0.0,0.119,0.774,175.908
=,78,Ed Sheeran,The Joker And The Queen,185586,False,2021-10-29,0.567,0.211,-9.975,0.0315,0.952,5.24e-05,0.275,0.289,134.019
=,78,Ed Sheeran,Leave Your Life,223866,False,2021-10-29,0.578,0.558,-5.438,0.0872,0.236,0.0,0.143,0.54,75.087
=,78,Ed Sheeran,Collide,210213,False,2021-10-29,0.672,0.73,-4.77,0.0372,0.113,0.0,0.0612,0.559,123.969
=,82,Ed Sheeran,2step,153626,False,2021-10-29,0.763,0.661,-5.592,0.056,0.169,0.0,0.117,0.632,95.002
=,77,Ed Sheeran,Stop The Rain,203493,False,2021-10-29,0.686,0.765,-4.778,0.118,0.0122,0.0,0.127,0.743,99.998
=,77,Ed Sheeran,Love In Slow Motion,190933,False,2021-10-29,0.485,0.54,-5.4,0.0253,0.668,0.0,0.0849,0.426,62.631
=,77,Ed Sheeran,Visiting Hours,215506,False,2021-10-29,0.471,0.396,-6.654,0.0336,0.77,0.0,0.0729,0.263,149.609
=,75,Ed Sheeran,Sandman,259333,False,2021-10-29,0.822,0.3,-8.034,0.0673,0.882,9.15e-05,0.0665,0.734,125.951
=,75,Ed Sheeran,Be Right Now,211080,False,2021-10-29,0.501,0.684,-6.706,0.0566,0.00494,0.000478,0.0524,0.442,131.952
Reporting Live (From the Back of the Roads),36,BackRoad Gee,Live in the Flesh,114170,True,2021-10-29,0.585,0.711,-7.256,0.387,0.0234,0.00417,0.265,0.744,101.983
Reporting Live (From the Back of the Roads),37,BackRoad Gee,Enough is Enough (feat. Lethal Bizzle & JME),228186,True,2021-10-29,0.845,0.716,-8.186,0.365,0.202,0.00202,0.281,0.894,143.163
Reporting Live (From the Back of the Roads),35,BackRoad Gee,Fxct It (feat. TizzTrap & BG),204346,True,2021-10-29,0.919,0.842,-5.925,0.372,0.23,0.00195,0.214,0.773,140.947
Reporting Live (From the Back of the Roads),34,BackRoad Gee,Top Boy,150000,True,2021-10-29,0.889,0.717,-5.32,0.316,0.27,8.87e-05,0.329,0.73,144.057
Reporting Live (From the Back of the Roads),36,BackRoad Gee,A Yo (feat. TizzTrap & BG),161343,True,2021-10-29,0.838,0.799,-5.885,0.409,0.551,0.0,0.129,0.765,143.98
Reporting Live (From the Back of the Roads),33,BackRoad Gee,Dark Place,156402,True,2021-10-29,0.749,0.81,-6.389,0.419,0.319,1.66e-06,0.119,0.744,93.828
Reporting Live (From the Back of the Roads),36,BackRoad Gee,Fear Nuttin,169981,True,2021-10-29,0.635,0.812,-5.983,0.429,0.169,0.00288,0.338,0.403,132.773
Reporting Live (From the Back of the Roads),33,BackRoad Gee,Warning (feat. Stylo G),144903,True,2021-10-29,0.704,0.653,-6.488,0.347,0.247,0.0,0.151,0.785,106.598
Reporting Live (From the Back of the Roads),33,BackRoad Gee,Diamond in da Dirt (feat. Stefflon Don),199338,True,2021-10-29,0.673,0.739,-6.479,0.462,0.516,2.57e-05,0.0905,0.918,116.932
Reporting Live (From the Back of the Roads),37,BackRoad Gee,Crime Partners (feat. Pa Salieu),202108,True,2021-10-29,0.565,0.757,-5.266,0.3,0.295,0.0,0.222,0.693,138.865
Reporting Live (From the Back of the Roads),34,BackRoad Gee,Ready or Not (feat. Nissi),178774,True,2021-10-29,0.828,0.581,-7.225,0.28,0.02,0.00439,0.0676,0.642,100.059
Reporting Live (From the Back of the Roads),31,BackRoad Gee,Bad Mind,167000,True,2021-10-29,0.736,0.904,-6.525,0.26,0.453,8.48e-05,0.105,0.46,97.88
Reporting Live (From the Back of the Roads),47,BackRoad Gee,Ancestors (feat. NSG),232120,True,2021-10-29,0.682,0.696,-5.558,0.289,0.163,0.0,0.343,0.696,103.768
Reporting Live (From the Back of the Roads),32,BackRoad Gee,Mbote (feat. Syra),182778,True,2021-10-29,0.615,0.624,-8.207,0.0671,0.0652,0.0128,0.123,0.785,100.044
Reporting Live (From the Back of the Roads),52,BackRoad Gee,Nyege Lewa (feat. Ms Banks),174565,True,2021-10-29,0.812,0.808,-5.701,0.225,0.179,0.015,0.266,0.592,106.067
Reporting Live (From the Back of the Roads),38,BackRoad Gee,Take Time,150000,True,2021-10-29,0.826,0.763,-5.371,0.179,0.178,1.87e-05,0.0838,0.67,102.814
Reporting Live (From the Back of the Roads),35,BackRoad Gee,See Level (feat. Olamide),165610,True,2021-10-29,0.804,0.795,-6.687,0.16,0.0853,3.34e-06,0.215,0.639,105.094
Reporting Live (From the Back of the Roads),32,BackRoad Gee,Ferragamo (feat. Dabully),141513,True,2021-10-29,0.695,0.744,-5.335,0.331,0.305,1.19e-05,0.483,0.59,105.606
Shout Out! To Freedom...,43,Nightmares On Wax,Shout Out! (Intro),87306,False,2021-10-29,0.215,0.549,-12.418,0.0481,0.912,0.605,0.108,0.432,71.875
Shout Out! To Freedom...,48,Nightmares On Wax,Imagineering,274973,False,2021-10-29,0.619,0.184,-12.242,0.0324,0.651,0.847,0.134,0.389,146.338
Shout Out! To Freedom...,46,Nightmares On Wax,Creator SOS,226786,False,2021-10-29,0.647,0.444,-13.194,0.0342,0.278,0.509,0.269,0.534,96.015
Shout Out! To Freedom...,43,Nightmares On Wax,3D Warrior,417493,False,2021-10-29,0.442,0.482,-12.194,0.0448,0.376,0.869,0.1,0.283,173.21
Shout Out! To Freedom...,43,Nightmares On Wax,Miami 80,119200,False,2021-10-29,0.732,0.77,-9.795,0.0403,0.242,0.787,0.0946,0.803,140.017
Shout Out! To Freedom...,40,Nightmares On Wax,GTP Call,34213,False,2021-10-29,0.377,0.841,-18.475,0.708,0.981,0.00784,0.496,0.563,97.971
Shout Out! To Freedom...,43,Nightmares On Wax,Wikid Satellites,253759,False,2021-10-29,0.657,0.395,-13.403,0.283,0.299,0.0,0.473,0.582,79.965
Shout Out! To Freedom...,43,Nightmares On Wax,Breathe In,237973,False,2021-10-29,0.481,0.727,-8.848,0.0479,0.0442,0.0282,0.289,0.546,77.028
Shout Out! To Freedom...,40,Nightmares On Wax,To Freedom (Interlude),41426,False,2021-10-29,0.265,0.182,-21.85,0.0431,0.938,0.788,0.108,0.0378,75.216
Shout Out! To Freedom...,44,Nightmares On Wax,Wonder,392560,False,2021-10-29,0.387,0.538,-10.872,0.035,0.627,0.608,0.0998,0.0825,113.946
Shout Out! To Freedom...,44,Nightmares On Wax,Own Me,217346,False,2021-10-29,0.524,0.387,-14.422,0.133,0.622,0.22,0.196,0.605,104.817
Shout Out! To Freedom...,39,Nightmares On Wax,Widyabad,114560,False,2021-10-29,0.604,0.337,-15.507,0.0466,0.851,0.564,0.105,0.303,74.939
Shout Out! To Freedom...,54,Nightmares On Wax,Isolated,253306,False,2021-10-29,0.551,0.267,-13.809,0.0665,0.383,0.0531,0.118,0.256,160.016
Shout Out! To Freedom...,39,Nightmares On Wax,Trillion,200546,False,2021-10-29,0.568,0.251,-15.356,0.0473,0.787,0.896,0.0919,0.59,159.945
Shout Out! To Freedom...,41,Nightmares On Wax,Up To Us,292721,False,2021-10-29,0.569,0.382,-11.957,0.0356,0.106,0.26,0.113,0.408,84.016
I Don’t Live Here Anymore,64,The War On Drugs,Living Proof,293866,False,2021-10-29,0.604,0.157,-14.174,0.0315,0.892,0.169,0.113,0.126,116.032
I Don’t Live Here Anymore,65,The War On Drugs,Harmonia's Dream,386346,False,2021-10-29,0.52,0.872,-5.073,0.0444,0.00278,0.237,0.0564,0.486,140.029
I Don’t Live Here Anymore,64,The War On Drugs,Change,364333,False,2021-10-29,0.605,0.731,-6.938,0.0265,0.00391,0.25,0.368,0.638,123.986
